Company,Market,Region,Sector,Credit rating impact,COUNTRY_RISK_MARKET_RETURN,COUNTRY_RISK_PREMIUM,COUNTRY_RISK_RFR,EPS_GROWTH,GROSS_MARGIN,IS_INT_EXPENSE,OPER_MARGIN,RISK_PREMIUM,UNLEVERED_BETA,WACC,WACC_COST_DEBT,WACC_COST_EQUITY,Total E,Total S,Total G,EAQ,EFM,EWT,EHZ,EIM,SCR,SCW,SLB,SEW,SIM,GEX,GGV,GST,GTR,IS_INT_EXPENSE_log,GROSS_MARGIN_log
"Wilson, Williams and Hansen",Emerging Markets,EM - Americas,Utilities,1,11.2511,7.0413,4.2098,0.0,19.7928,37.884,0.1151,9.7748,2.6437,8.8294,5.338,13.9846,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,3.6605828549588226,3.0346067729360464
Baxter PLC,Developed Markets,DM - Americas,Natural Resources,0,9.7301,7.6055,2.1246,0.0,0.0,0.0,0.0,8.8808,0.0,7.9412,1.0045,10.018,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
Howard-Alvarado,Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,0.0,0.0,1.826,52.5782,8.8808,0.0,6.0907,1.3016,10.018,15,13,12,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1.0388622842623358,0.0
"Villa, Armstrong and Hunt",Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,13.4429,40.99,1600.0,12.3036,9.7811,0.0,10.1504,0.9977,10.9216,15,13,12,3,3,3,3,3,3,1,3,3,3,3,3,3,3,7.3783837129967145,3.737431494696102
"Walsh, Schmidt and Anderson",Developed Markets,DM - Americas,"Food, Beverage & Tobacco",1,10.0741,7.3352,2.7389,0.0,58.6404,2365.0,8.4151,6.7191,0.0,6.1895,4.6273,9.458,13,11,13,2,2,3,3,3,1,3,3,1,3,4,3,3,3,7.768956044538332,4.088333196782162
Armstrong-Farmer,Emerging Markets,EM - Americas,Natural Resources,0,11.0541,4.1445,6.9095,-94.2204,32.7861,517.448,7.5069,5.3959,0.3718,9.2364,6.8956,13.6409,13,11,12,3,3,3,3,1,1,1,3,3,3,3,3,3,3,6.250839733344228,3.520049475301993
Knapp Inc,Emerging Markets,EM - Americas,Utilities,1,11.6515,4.8641,6.7874,-70.6681,12.5401,148.1782,5.1628,3.6983,0.352,10.2038,9.5478,10.4857,10,14,13,2,2,1,2,3,3,3,3,2,3,3,4,3,3,5.005141564493639,2.6056556529812283
Shannon-Barrera,Developed Markets,DM - Americas,Utilities,0,8.4018,6.4843,1.9175,4.4273,30.513,421.0,15.4089,11.4535,0.3341,8.853,0.9235,12.5907,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,6.045005314036012,3.450400159107719
Adams LLC,Emerging Markets,EM - Asia,Utilities,1,0.0,6.4843,0.0,90.5548,28.8223,307.4378,8.1687,3.0054,-0.8786,3.995,1.2015,4.9229,10,14,13,2,2,1,2,3,3,3,3,2,3,3,4,3,3,5.731520202271705,3.3952564358055963
Smith and Sons,Developed Markets,DM - Americas,Utilities,1,10.7096,8.0254,2.6842,0.0,57.1327,673.0,-3.2194,8.0254,0.0,7.0746,3.6909,10.7096,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,6.513230110912307,4.062728328252011
Diaz-Anderson,Developed Markets,DM - Americas,Utilities,0,8.4018,6.4843,1.9175,0.0,61.635,224.2,20.2209,8.8808,0.0,5.9652,1.2609,10.018,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,5.4169888962655355,4.137324227296155
"Smith, Cooper and Barker",Developed Markets,DM - Europe,Natural Resources,0,8.4358,7.994,0.4418,-0.5239,65.0575,0.0,12.6188,7.7157,-0.0615,6.3718,0.8917,9.1647,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,0.0,4.190525574862633
Howard LLC,Emerging Markets,EM - CEEMEA,Natural Resources,1,18.2935,6.0835,12.21,-85.8371,5.4512,491.449,3.4994,4.8398,0.0,15.2686,12.3035,17.0498,15,12,13,3,3,3,3,3,3,1,3,2,3,3,3,4,3,6.199390901950638,1.864266160014803
Gutierrez-Gibson,Developed Markets,DM - Europe,Natural Resources,0,11.1513,10.1508,1.0004,0.0,0.0,0.0,0.0,11.3137,0.0,7.1192,1.0992,12.1097,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
Rogers-Castro,Developed Markets,DM - Americas,Natural Resources,0,9.347,7.3419,2.0051,0.0,0.0,0.0,0.0,8.3719,0.0,8.9361,0.9994,9.5124,13,11,12,3,3,1,3,3,3,1,2,2,3,3,3,3,3,0.0,0.0
Thomas and Sons,Developed Markets,DM - Americas,Utilities,0,8.4018,6.4843,1.9175,1.0606,0.0,0.0,0.0,8.8792,0.0,4.8146,1.4608,10.018,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,0.0,0.0
"Russo, Vazquez and Perez",Developed Markets,DM - Americas,Natural Resources,0,8.9464,7.2819,1.6646,0.0,0.0,0.0,0.0,12.4036,0.0,5.062,1.9882,13.5408,15,13,12,3,3,3,3,3,3,1,3,3,3,3,3,3,3,0.0,0.0
"Smith, Gonzalez and Munoz",Emerging Markets,EM - Asia,Natural Resources,0,9.9702,2.9069,7.0634,-87.2549,0.0,94.76,0.0,4.3159,4.7538,11.6946,7.3528,11.9519,15,13,12,3,3,3,3,3,3,1,3,3,3,3,3,3,3,4.561845061249718,0.0
"Sweeney, Higgins and West",Developed Markets,DM - Europe,Natural Resources,0,9.3834,8.5611,0.8224,-91.4637,66.0519,130.9932,-4.1411,16.0249,0.0,12.3022,1.2197,16.8209,15,13,12,3,3,3,3,3,3,1,3,3,3,3,3,3,3,4.882750406107904,4.2054669463880945
"Goodman, Sanchez and Perez",Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,4.4273,30.513,421.0,15.4089,11.4535,0.3341,8.853,0.9235,12.5907,13,12,12,2,2,3,3,3,3,1,3,2,3,3,3,3,3,6.045005314036012,3.450400159107719
Brown-Clements,Developed Markets,DM - Americas,"Retail, Consumer & Healthcare",0,8.4018,6.4843,1.9175,-18.3746,19.3723,782.0,3.9938,9.759,0.2605,4.3433,1.1322,10.8962,12,11,12,2,3,1,3,3,1,3,3,1,3,3,3,3,3,6.663132695990803,3.01417613500857
"Chen, Dean and Perez",Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,-13.0068,25.7887,23.687,14.6699,13.3419,1.3425,8.399,1.4181,14.4791,13,12,12,2,2,3,3,3,3,1,3,2,3,3,3,3,3,3.2062767892916857,3.2879801568098714
"Gibson, Stewart and Mcguire",Emerging Markets,EM - Americas,Utilities,0,11.6515,4.8641,6.7874,391.0755,33.3013,377.4359,24.5247,5.1114,0.2937,11.2377,9.646,12.9804,13,14,12,1,3,3,3,3,3,3,3,2,3,3,3,3,3,5.936046705827656,3.53518325432831
"Harris, Nichols and Dunn",Emerging Markets,EM - Americas,Services & Communications,1,11.6515,4.8641,6.7874,-82.3093,20.2571,852.8762,9.9819,1.801,0.0,9.2311,9.7395,8.5884,9,10,12,1,3,1,1,3,1,3,3,1,2,3,3,3,3,6.749786218408953,3.0566909572126137
"Davidson, Hayden and Roberts",Emerging Markets,EM - Americas,Utilities,0,11.6515,4.8641,6.7874,68.5118,45.0136,0.8382,33.0611,6.1289,0.0,7.8555,5.6411,13.9979,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,0.608786831941872,3.8289370049665163
"Gallegos, Miller and Mosley",Developed Markets,DM - Americas,Utilities,1,8.4018,6.4843,1.9175,30.6878,41.6772,152.0,17.6489,5.4484,0.0,6.1516,2.1877,7.3659,13,14,13,3,3,1,3,3,3,3,3,2,3,4,3,3,3,5.030437921392435,3.7536648197828892
"Whitney, Turner and Zavala",Emerging Markets,EM - Americas,Natural Resources,0,11.0541,4.1445,6.9095,0.3642,37.7889,734.2892,9.0362,3.8412,0.5595,11.1814,7.8321,12.0862,15,13,12,3,3,3,3,3,3,1,3,3,3,3,3,3,3,6.600263891211812,3.6581341232256035
"Ramos, Morris and Key",Developed Markets,DM - Americas,Natural Resources,0,8.9464,7.2819,1.6646,0.0,0.0,0.0,0.0,9.7664,0.0,9.9232,1.1035,10.9052,13,11,12,3,3,1,3,3,3,1,2,2,3,3,3,3,3,0.0,0.0
Smith-Hanson,Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,0.0,61.635,224.2,20.2209,8.8808,0.0,5.9652,1.2609,10.018,13,12,12,3,3,3,3,1,2,1,3,3,3,3,3,3,3,5.4169888962655355,4.137324227296155
"Love, Stevens and Walker",Emerging Markets,EM - Americas,Utilities,0,11.6515,4.8641,6.7874,0.0,17.2279,70.741,11.6849,6.1289,-0.4235,10.3928,6.9442,13.9979,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,4.273062411231965,2.902953387321194
Lambert Inc,Developed Markets,DM - Asia,"Retail, Consumer & Healthcare",1,14.111,6.4843,0.0,88.8112,28.4908,48.8701,25.693,8.6291,-0.0241,5.896,2.8385,11.3472,11,10,12,2,3,1,3,2,1,3,3,1,2,3,3,3,3,3.909421624769576,3.3840783502991774
"Gallagher, Patterson and Huang",Developed Markets,DM - Americas,Services & Communications,0,8.4018,6.4843,1.9175,0.0,9.0057,620.0,7.5753,12.9327,3.3741,9.449,0.7137,14.0715,7,9,12,1,3,1,1,1,1,3,3,1,1,3,3,3,3,6.431331081933479,2.3031549306057504
Cruz-Bailey,Developed Markets,DM - Europe,"Retail, Consumer & Healthcare",1,13.2177,11.6446,1.5731,0.0,20.169,127.8302,1.0121,8.8976,0.0,5.5127,2.4252,10.4707,11,11,12,2,2,2,3,2,1,3,3,1,3,3,3,3,3,4.858495258235668,3.052537847375443
Hudson Inc,Developed Markets,DM - Americas,Real Estate & Construction,0,8.4018,6.4843,1.9175,90.3529,23.8579,128.1,10.4517,14.5144,0.0,6.5628,1.8851,6.4416,10,10,12,2,1,1,3,3,1,3,3,2,1,3,3,3,3,4.860587297852597,3.2131756094654413
Pratt-Wright,Developed Markets,DM - Europe,Natural Resources,0,9.3834,8.5611,0.8224,32.9114,22.2479,798.0,10.2995,11.7394,0.0,5.3529,1.1371,12.5354,13,12,12,2,2,3,3,3,3,1,3,2,3,3,3,3,3,6.683360945766275,3.1462148053733903
"Gonzalez, Miller and Adams",Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,13.4752,0.0,208.715,54.2582,8.8329,-0.0936,6.7454,0.7135,9.9734,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,5.345749466107898,0.0
Foster-Rodriguez,Developed Markets,DM - Americas,Services & Communications,0,8.4018,6.4843,1.9175,13.4752,0.0,208.715,54.2582,8.8329,-0.0936,6.7454,0.7135,9.9734,12,11,12,2,3,3,3,1,1,3,3,1,3,3,3,3,3,5.345749466107898,0.0
Nelson LLC,Emerging Markets,EM - CEEMEA,Utilities,0,12.7281,0.0,0.0,123.6123,45.0986,53.4535,20.8165,3.768,0.2244,11.1003,8.3373,12.3336,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,3.997347126468341,3.830782580777905
Alvarado-Terrell,Emerging Markets,EM - Americas,Natural Resources,0,11.0541,4.1445,6.9095,0.0,21.4613,33.5286,7.4819,3.8412,0.0,12.8592,14.0804,12.0862,13,12,12,2,2,3,3,3,3,1,3,2,3,3,3,3,3,3.5417879661258542,3.111793828312034
Sanchez Ltd,Developed Markets,DM - Americas,Utilities,0,8.9464,7.2819,1.6646,0.0,0.0,0.0,0.0,9.7664,0.0,9.9232,1.1035,10.9052,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,0.0,0.0
Alvarado PLC,Developed Markets,DM - Americas,Services & Communications,0,8.4018,6.4843,1.9175,-0.2564,67.1874,1072.5,16.6585,6.3424,0.0,5.067,1.3741,7.4812,7,9,12,1,3,1,1,1,1,3,3,1,1,3,3,3,3,6.978679617318836,4.2222597970477596
King-Cook,Emerging Markets,EM - Americas,Natural Resources,0,11.0541,4.1445,6.9095,-34.5116,42.138,540.4224,16.956,3.8412,0.5662,8.7327,6.6245,12.0862,13,11,12,3,3,1,3,3,3,1,2,2,3,3,3,3,3,6.29419975053931,3.7644042792001824
Terry and Sons,Developed Markets,DM - Americas,Natural Resources,0,8.9493,7.2477,1.7016,0.0,27.9873,273.5898,-1.2569,10.0212,0.0,8.9189,3.5409,11.0282,13,12,12,2,2,3,3,3,3,1,3,2,3,3,3,3,3,5.615278347705889,3.3668578030321905
"Sanders, Skinner and Hayes",Developed Markets,DM - Americas,Real Estate & Construction,1,8.4018,6.4843,1.9175,62.215,78.8472,400.6,22.2868,5.5505,-0.1077,6.8596,2.0522,7.468,11,9,12,2,2,2,3,2,1,2,3,2,1,3,3,3,3,5.995456568377519,4.380114808297925
Craig-Kramer,Developed Markets,DM - Americas,Industrials & Transportation,1,8.4018,6.4843,1.9175,94.1232,64.0375,34.937,32.6235,5.3957,-0.1941,6.2411,4.218,8.0799,11,11,13,3,3,1,1,3,1,3,3,3,1,3,3,4,3,3.5817674054173034,4.174964026616422
Johnson-Hobbs,Developed Markets,DM - Americas,Real Estate & Construction,1,8.4018,6.4843,1.9175,62.215,78.8472,400.6,22.2868,5.5505,-0.1077,6.8596,2.0522,7.468,9,9,12,1,1,1,3,3,1,2,2,1,3,3,3,3,3,5.995456568377519,4.380114808297925
"Russell, Mann and Sanchez",Developed Markets,DM - Americas,Utilities,1,8.4018,6.4843,1.9175,94.1232,64.0375,34.937,32.6235,5.3957,-0.1941,6.2411,4.218,8.0799,13,14,13,3,3,1,3,3,3,3,3,2,3,3,3,4,3,3.5817674054173034,4.174964026616422
"Mendez, Foster and Turner",Emerging Markets,EM - Americas,Natural Resources,0,11.0541,4.1445,6.9095,52.3638,40.4621,31.1406,20.0695,1.7999,-0.431,9.6536,9.0632,10.0449,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,3.470120028461189,3.7247797569550047
"Gordon, Smith and Lopez",Developed Markets,DM - Americas,Natural Resources,1,8.4018,6.4843,1.9175,26.2459,21.8614,185.3,2.1316,7.9775,0.0,6.3224,4.0902,10.6617,13,12,13,3,3,3,3,1,2,1,3,3,3,3,3,4,3,5.227358277607543,3.1294498988361354
Kemp and Sons,Developed Markets,DM - Americas,Services & Communications,0,8.4018,6.4843,1.9175,28.6467,0.0,301.0,14.0788,11.1226,0.4291,8.7638,1.148,12.2598,5,11,12,1,1,1,1,1,1,3,3,1,3,3,3,3,3,5.71042701737487,0.0
Sutton Group,Developed Markets,DM - Americas,"Retail, Consumer & Healthcare",0,8.4018,6.4843,1.9175,0.0,5.4321,67.494,-8.2009,7.7774,0.0,4.7967,1.7634,8.9146,12,11,12,2,3,1,3,3,1,3,3,1,3,3,3,3,3,4.226746150190967,1.8613010790194895
Bell-Hansen,Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,0.0,5.4321,67.494,-8.2009,7.7774,0.0,4.7967,1.7634,8.9146,13,11,12,3,3,1,3,3,3,1,2,2,3,3,3,3,3,4.226746150190967,1.8613010790194895
Lester Ltd,Developed Markets,DM - Americas,"Food, Beverage & Tobacco",0,8.4018,6.4843,1.9175,13.4752,0.0,208.715,54.2582,8.8329,-0.0936,6.7454,0.7135,9.9734,14,12,12,3,2,3,3,3,2,3,3,1,3,3,3,3,3,5.345749466107898,0.0
Bishop-Smith,Emerging Markets,EM - Americas,Real Estate & Construction,1,11.6515,4.8641,6.7874,-70.6681,12.5401,148.1782,5.1628,3.6983,0.352,10.2038,9.5478,10.4857,9,9,13,1,1,1,3,3,1,2,2,1,3,3,4,3,3,5.005141564493639,2.6056556529812283
"Edwards, Thomas and Green",Developed Markets,DM - Americas,"Retail, Consumer & Healthcare",0,8.4018,6.4843,1.9175,4.4273,30.513,421.0,15.4089,11.4535,0.3341,8.853,0.9235,12.5907,12,11,12,2,3,1,3,3,1,3,3,1,3,3,3,3,3,6.045005314036012,3.450400159107719
"Thomas, Ray and Davis",Developed Markets,DM - Americas,Real Estate & Construction,0,8.4018,6.4843,1.9175,4.4273,30.513,421.0,15.4089,11.4535,0.3341,8.853,0.9235,12.5907,9,9,12,1,1,1,3,3,1,2,2,1,3,3,3,3,3,6.045005314036012,3.450400159107719
"Moore, Santos and Johnston",Developed Markets,DM - Americas,"Retail, Consumer & Healthcare",0,8.4018,6.4843,1.9175,-42.3077,21.8668,228.111,-23.1168,7.6753,0.0,2.6286,1.8439,8.8141,11,11,12,1,2,2,3,3,1,3,3,1,3,3,3,3,3,5.434206602274516,3.12968607695052
Ortega-Hendrix,Developed Markets,DM - Americas,Services & Communications,0,8.4018,6.4843,1.9175,11.1925,47.2967,1344.0,12.8262,9.6297,0.3109,7.2926,1.2316,10.7669,9,10,12,1,3,1,1,3,1,3,3,1,2,3,3,3,3,7.20414929203594,3.877363235343039
Pham-Booth,Developed Markets,DM - Americas,Services & Communications,0,8.4018,6.4843,1.9175,13.4752,0.0,208.715,54.2582,8.8329,-0.0936,6.7454,0.7135,9.9734,9,10,12,1,3,1,1,3,1,3,3,1,2,3,3,3,3,5.345749466107898,0.0
"Jones, Lewis and Dawson",Emerging Markets,EM - CEEMEA,Industrials & Transportation,0,12.7281,0.0,0.0,123.6123,45.0986,53.4535,20.8165,3.768,0.2244,11.1003,8.3373,12.3336,11,11,12,3,2,2,3,1,1,3,3,1,3,3,3,3,3,3.997347126468341,3.830782580777905
Williams-Rodriguez,Emerging Markets,EM - CEEMEA,Real Estate & Construction,0,10.473,0.0,0.0,-7361.5382,32.7057,132.8627,8.7723,10.5521,0.0,7.3934,1.5021,11.6305,9,12,12,1,1,1,3,3,1,3,3,2,3,3,3,3,3,4.896814647796285,3.5176669625217247
"Wilson, Spence and Duarte",Developed Markets,DM - Americas,"Food, Beverage & Tobacco",0,8.4018,6.4843,1.9175,-46.5986,13.1206,122.0,3.3875,12.6962,0.0,7.8728,1.754,13.8334,13,11,12,2,2,3,3,3,1,3,3,1,3,3,3,3,3,4.812184355372417,2.6476347240801443
Wade LLC,Developed Markets,DM - Europe,"Retail, Consumer & Healthcare",0,9.3834,8.5611,0.8224,-91.4637,66.0519,130.9932,-4.1411,16.0249,0.0,12.3022,1.2197,16.8209,12,11,12,2,3,1,3,3,1,3,3,1,3,3,3,3,3,4.882750406107904,4.2054669463880945
Mercer LLC,Developed Markets,DM - Americas,Industrials & Transportation,0,8.4018,6.4843,1.9175,-13.0068,25.7887,23.687,14.6699,13.3419,1.3425,8.399,1.4181,14.4791,11,11,12,3,2,2,3,1,1,3,3,1,3,3,3,3,3,3.2062767892916857,3.2879801568098714
Barton Ltd,Developed Markets,DM - Europe,Utilities,1,9.9779,10.1634,-0.1855,-38.7944,30.8748,549.7368,12.5647,9.3916,0.6431,5.7821,0.8935,9.2061,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,6.311257018077937,3.4618157289491016
"Hall, Abbott and Clark",Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,36.8098,0.0,80.706,24.1319,7.5162,0.4207,7.0879,0.5809,8.6534,15,13,12,3,3,3,3,3,3,1,3,3,3,3,3,3,3,4.4031274385819,0.0
Romero-Graves,Developed Markets,DM - Americas,Utilities,1,8.4018,6.4843,1.9175,1.8779,64.7383,147.9,22.5981,3.7427,-0.0909,4.7848,2.4618,5.6601,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,5.003274939689963,4.185681708455409
Gomez-Mullins,Developed Markets,DM - Americas,Generic,0,8.4018,6.4843,1.9175,15.5203,19.0382,8.37,8.3574,9.3639,1.8732,7.6885,1.4472,10.5044,15,15,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.2375130962503307,2.9976404518232926
"Cook, Soto and Craig",Developed Markets,DM - Americas,Real Estate & Construction,1,8.4018,6.4843,1.9175,-2.6385,31.9737,0.0,14.4533,8.086,1.6624,9.7676,1.9327,10.0034,9,12,12,1,1,1,3,3,1,3,3,2,3,3,3,3,3,0.0,3.4957102740203263
Poole-Sanchez,Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,11.1925,47.2967,1344.0,12.8262,9.6297,0.3109,7.2926,1.2316,10.7669,13,12,12,3,3,3,3,1,2,1,3,3,3,3,3,3,3,7.20414929203594,3.877363235343039
"Morgan, Campos and Levine",Developed Markets,DM - Europe,Natural Resources,0,9.9779,10.1634,-0.1855,0.0,23.7981,391.0371,-0.3249,14.9653,0.0,11.1648,0.2092,14.7303,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,5.971356478169253,3.2107670373327926
"Johnson, Martinez and Bridges",Emerging Markets,EM - Asia,Industrials & Transportation,1,10.5264,2.501,8.0254,-89.317,43.1338,31.6108,20.9491,1.3476,0.7393,7.7203,4.4167,9.3731,11,11,12,3,3,1,1,3,1,3,3,3,1,3,3,3,3,3.484643521852354,3.7872259287970205
Zavala and Sons,Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,4.902,32.3925,43.2,10.0322,10.5039,1.3207,6.3271,1.1242,11.6411,13,12,12,2,2,3,3,3,3,1,3,2,3,3,3,3,3,3.7887247890836524,3.508331323869123
"Wells, Spencer and Mclaughlin",Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,41.6974,82.0751,173.0,7.4832,10.7833,0.0317,9.0392,1.0849,11.9221,13,12,12,2,2,3,3,3,3,1,3,2,3,3,3,3,3,5.159055299214529,4.419745017971501
Ruiz-Nunez,Emerging Markets,EM - Americas,Utilities,0,11.2511,7.0413,4.2098,7.6923,24.8392,84.3829,9.6086,7.7272,0.299,10.0879,4.5091,13.0672,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,4.447145846552944,3.251892718682816
Knight and Sons,Developed Markets,DM - Europe,"Retail, Consumer & Healthcare",1,8.4018,6.4843,1.9175,-4.9803,84.5042,783.0,-27.6296,7.1003,0.0,7.2964,2.6394,9.0177,7,11,12,1,1,1,1,3,1,3,3,1,3,3,3,3,3,6.664409020350408,4.448565497543246
"Kelly, Scott and Johnson",Developed Markets,DM - Americas,Real Estate & Construction,1,8.4018,6.4843,1.9175,94.1232,64.0375,34.937,32.6235,5.3957,-0.1941,6.2411,4.218,8.0799,10,10,13,2,1,1,3,3,1,3,3,2,1,3,3,4,3,3.5817674054173034,4.174964026616422
Richard LLC,Developed Markets,DM - Europe,Services & Communications,0,9.9779,10.1634,-0.1855,-9.9624,45.8934,98.5149,14.4128,10.3175,0.2313,9.0504,0.2911,10.0825,5,10,12,1,1,1,1,1,1,4,3,1,1,3,3,3,3,4.600307381697042,3.847876940602854
Smith-Stevens,Developed Markets,DM - Americas,"Retail, Consumer & Healthcare",1,8.4018,6.4843,1.9175,1.4356,26.7205,2331.0,13.423,6.7898,0.2396,5.1086,2.7214,8.7073,11,10,13,2,3,1,3,2,1,3,3,1,2,3,3,4,3,7.754481547470383,3.322172211677066
"Ramirez, Hanson and Foster",Developed Markets,DM - Americas,Natural Resources,1,8.4018,6.4843,1.9175,94.1232,64.0375,34.937,32.6235,5.3957,-0.1941,6.2411,4.218,8.0799,13,11,13,3,3,1,3,3,3,1,2,2,3,3,3,4,3,3.5817674054173034,4.174964026616422
Green Ltd,Emerging Markets,EM - Americas,Utilities,0,11.0541,4.1445,6.9095,52.3638,40.4621,31.1406,20.0695,1.7999,-0.431,9.6536,9.0632,10.0449,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,3.470120028461189,3.7247797569550047
Hahn Inc,Developed Markets,DM - Asia,Natural Resources,0,11.0765,9.3122,1.7643,-19.7101,86.5597,39.9484,80.0652,9.8403,-0.2673,9.3522,1.2312,10.8053,15,13,12,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3.7123127374966742,4.472320846426774
"Mcknight, White and Thompson",Developed Markets,DM - Asia,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,14,12,1,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
Carter-Aguilar,Emerging Markets,EM - CEEMEA,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
"Weaver, Coleman and Thomas",Emerging Markets,EM - Americas,Services & Communications,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11,12,1,1,1,1,1,1,3,3,1,3,3,3,3,3,0.0,0.0
Butler Group,Developed Markets,DM - Europe,"Retail, Consumer & Healthcare",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,11,12,2,3,1,3,3,1,3,3,1,3,3,3,3,3,0.0,0.0
"Wade, Webb and Francis",Emerging Markets,EM - CEEMEA,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5521,0.0,0.0,0.0,0.0,13,11,12,3,3,1,3,3,3,1,2,2,3,3,3,3,3,0.0,0.0
Moreno-Lyons,Emerging Markets,EM - Asia,Services & Communications,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0616,0.0,4.243,1.8567,11.7826,5,11,12,1,1,1,1,1,1,3,3,1,3,3,3,3,3,0.0,0.0
Mays-Skinner,Developed Markets,DM - Europe,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3694,0.0,0.0,0.0,0.0,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
"Allen, Clark and Mckenzie",Developed Markets,DM - Europe,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8808,0.0,0.0,0.0,0.0,9,14,12,1,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
"Strong, Powell and Hayes",Emerging Markets,EM - Americas,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8775,0.0,4.9291,0.929,10.018,9,14,12,1,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
Grant-Campbell,Developed Markets,DM - Europe,Utilities,1,13.193,11.9161,1.2769,0.0,8.2502,182.5322,-14.0895,8.771871254530812,0.0,7.045426157873541,1.4091,10.703224164317358,9,14,12,1,2,1,2,3,3,3,3,2,3,3,3,3,3,5.212390128939602,2.2246451729122114
Mccarthy-Perkins,Emerging Markets,EM - CEEMEA,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5341,0.0,14.2288,7.9443,15.0997,9,14,12,1,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
Moore PLC,Emerging Markets,EM - Asia,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2095,0.0,10.4075,9.3944,13.8455,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,0.0,0.0
"Nelson, Solomon and Wilkins",Emerging Markets,EM - Americas,"Food, Beverage & Tobacco",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8808,0.0,5.7489,1.2336,10.018,10,14,12,1,2,2,2,3,2,4,3,1,4,3,3,3,3,0.0,0.0
"Myers, Anderson and Bell",Emerging Markets,EM - Asia,Real Estate & Construction,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0533,0.0,5.8644,3.9647,12.6893,9,9,12,1,1,1,3,3,1,2,2,1,3,3,3,3,3,0.0,0.0
